location;date;cases;deaths;tests;vaccinations
Andorra;06.10.2020;0.0;0.0;;
Andorra;07.10.2020;198.0;0.0;;
Andorra;08.10.2020;0.0;1.0;;
Andorra;09.10.2020;128.0;1.0;;
Andorra;10.10.2020;0.0;0.0;;
Andorra;11.10.2020;0.0;0.0;;
Andorra;12.10.2020;299.0;2.0;;
Andorra;13.10.2020;0.0;0.0;;
Andorra;14.10.2020;195.0;2.0;;
Andorra;15.10.2020;0.0;0.0;;
Andorra;16.10.2020;187.0;0.0;;
Andorra;17.10.2020;0.0;0.0;;
Andorra;18.10.2020;0.0;0.0;;
Andorra;19.10.2020;246.0;3.0;;
Andorra;20.10.2020;0.0;0.0;;
Andorra;21.10.2020;188.0;1.0;;
Andorra;22.10.2020;0.0;0.0;;
Andorra;23.10.2020;227.0;6.0;;
Andorra;24.10.2020;0.0;0.0;;
Andorra;25.10.2020;0.0;0.0;;
Andorra;26.10.2020;287.0;3.0;;
Andorra;27.10.2020;85.0;0.0;;
Andorra;28.10.2020;107.0;0.0;;
Andorra;29.10.2020;50.0;1.0;;
Andorra;30.10.2020;98.0;2.0;;
Andorra;31.10.2020;91.0;0.0;;
Andorra;01.11.2020;69.0;0.0;;
Andorra;02.11.2020;63.0;0.0;;
Andorra;03.11.2020;22.0;0.0;;
Andorra;04.11.2020;135.0;0.0;;
Andorra;05.11.2020;90.0;0.0;;
Andorra;06.11.2020;0.0;0.0;;
Andorra;07.11.2020;184.0;0.0;;
Andorra;08.11.2020;64.0;0.0;;
Andorra;09.11.2020;54.0;0.0;;
Andorra;10.11.2020;40.0;0.0;;
Andorra;11.11.2020;90.0;0.0;;
Andorra;12.11.2020;49.0;0.0;;
Andorra;13.11.2020;109.0;0.0;;
Andorra;14.11.2020;0.0;0.0;;
Andorra;15.11.2020;147.0;1.0;;
Andorra;16.11.2020;42.0;0.0;;
Andorra;17.11.2020;37.0;0.0;;
Andorra;18.11.2020;67.0;0.0;;
Andorra;19.11.2020;48.0;0.0;;
Andorra;20.11.2020;76.0;0.0;;
Andorra;21.11.2020;65.0;0.0;;
Andorra;22.11.2020;49.0;0.0;;
Andorra;23.11.2020;48.0;0.0;;
Andorra;24.11.2020;47.0;0.0;;
Andorra;25.11.2020;77.0;0.0;;
Andorra;26.11.2020;106.0;0.0;;
Andorra;27.11.2020;76.0;0.0;;
Andorra;28.11.2020;0.0;0.0;;
Andorra;29.11.2020;102.0;0.0;;
Andorra;30.11.2020;33.0;0.0;;
Andorra;01.12.2020;45.0;0.0;;
Andorra;02.12.2020;52.0;0.0;;
Andorra;03.12.2020;62.0;1.0;;
Andorra;04.12.2020;51.0;0.0;;
Andorra;05.12.2020;50.0;1.0;;
Andorra;06.12.2020;45.0;0.0;;
Andorra;07.12.2020;34.0;0.0;;
Andorra;08.12.2020;43.0;0.0;;
Andorra;09.12.2020;35.0;0.0;;
Andorra;10.12.2020;28.0;0.0;;
Andorra;11.12.2020;46.0;0.0;;
Andorra;12.12.2020;52.0;0.0;;
Andorra;13.12.2020;50.0;1.0;;
Andorra;14.12.2020;44.0;0.0;;
Andorra;15.12.2020;0.0;0.0;;
Andorra;16.12.2020;64.0;0.0;;
Andorra;17.12.2020;20.0;0.0;;
Andorra;18.12.2020;53.0;1.0;;
Andorra;19.12.2020;41.0;0.0;;
Andorra;20.12.2020;17.0;1.0;;
Andorra;21.12.2020;25.0;0.0;;
Andorra;22.12.2020;31.0;1.0;;
Andorra;23.12.2020;36.0;0.0;;
Andorra;24.12.2020;30.0;1.0;;
Andorra;25.12.2020;57.0;0.0;;
Andorra;26.12.2020;50.0;0.0;;
Andorra;27.12.2020;15.0;0.0;;
Andorra;28.12.2020;54.0;0.0;;
Andorra;29.12.2020;44.0;1.0;;
Andorra;30.12.2020;64.0;0.0;;
Andorra;31.12.2020;66.0;0.0;;
Andorra;01.01.2021;68.0;0.0;;
Andorra;02.01.2021;49.0;0.0;;
Andorra;03.01.2021;26.0;0.0;;
Andorra;04.01.2021;57.0;0.0;;
Andorra;05.01.2021;59.0;0.0;;
Andorra;06.01.2021;40.0;0.0;;
Andorra;07.01.2021;0.0;0.0;;
Andorra;08.01.2021;141.0;0.0;;
Andorra;09.01.2021;97.0;1.0;;
Andorra;10.01.2021;0.0;0.0;;
Andorra;11.01.2021;0.0;0.0;;
Andorra;12.01.2021;96.0;1.0;;
Andorra;13.01.2021;136.0;1.0;;
Andorra;14.01.2021;50.0;1.0;;
Andorra;15.01.2021;78.0;0.0;;
Andorra;16.01.2021;92.0;3.0;;
Andorra;17.01.2021;45.0;0.0;;
Andorra;18.01.2021;0.0;0.0;;
Andorra;19.01.2021;111.0;1.0;;
Andorra;20.01.2021;114.0;0.0;;
Andorra;21.01.2021;71.0;1.0;;
Andorra;22.01.2021;37.0;0.0;;
Andorra;23.01.2021;83.0;3.0;;
Andorra;24.01.2021;50.0;0.0;;
Andorra;25.01.2021;47.0;1.0;;
Andorra;26.01.2021;42.0;0.0;;
Andorra;27.01.2021;78.0;1.0;;
Andorra;28.01.2021;63.0;2.0;;
Andorra;29.01.2021;58.0;0.0;;
Andorra;30.01.2021;48.0;1.0;;
Andorra;31.01.2021;52.0;0.0;;
Andorra;01.02.2021;35.0;0.0;;
Andorra;02.02.2021;45.0;1.0;;
Andorra;03.02.2021;53.0;1.0;;
Andorra;04.02.2021;67.0;0.0;;
Andorra;05.02.2021;35.0;1.0;;
Andorra;06.02.2021;34.0;1.0;;
Andorra;07.02.2021;45.0;1.0;;
Andorra;08.02.2021;24.0;0.0;;
Andorra;09.02.2021;37.0;0.0;;
Andorra;10.02.2021;40.0;0.0;;
Andorra;11.02.2021;39.0;0.0;;
Andorra;12.02.2021;36.0;0.0;;
Andorra;13.02.2021;36.0;1.0;;
Andorra;14.02.2021;40.0;0.0;;
Andorra;15.02.2021;35.0;0.0;;
Andorra;16.02.2021;17.0;0.0;;
Andorra;17.02.2021;28.0;0.0;;
Andorra;18.02.2021;27.0;0.0;;
Andorra;19.02.2021;35.0;0.0;;
Andorra;20.02.2021;27.0;0.0;;
Andorra;21.02.2021;27.0;0.0;;
Andorra;22.02.2021;13.0;2.0;;
Andorra;23.02.2021;27.0;1.0;;
Andorra;24.02.2021;36.0;0.0;;
Andorra;25.02.2021;24.0;0.0;;
Andorra;26.02.2021;23.0;0.0;;
Andorra;27.02.2021;27.0;0.0;;
Andorra;28.02.2021;17.0;0.0;;
Andorra;01.03.2021;23.0;0.0;;
Andorra;02.03.2021;19.0;0.0;;
Andorra;03.03.2021;40.0;2.0;;
Andorra;04.03.2021;28.0;0.0;;
Andorra;05.03.2021;22.0;0.0;;
Andorra;06.03.2021;21.0;0.0;;
Austria;25.02.2020;2.0;;;
Austria;26.02.2020;0.0;;;
Austria;27.02.2020;1.0;;;
Austria;28.02.2020;0.0;;;
Austria;29.02.2020;6.0;;;
Austria;01.03.2020;5.0;;;
Austria;02.03.2020;4.0;;;
Austria;03.03.2020;3.0;;;
Austria;04.03.2020;8.0;;;
Austria;05.03.2020;12.0;;;
Austria;06.03.2020;14.0;;;
Austria;07.03.2020;24.0;;;
Austria;08.03.2020;25.0;;;
Austria;09.03.2020;27.0;;;
Austria;10.03.2020;51.0;;;
Austria;11.03.2020;64.0;;;
Austria;12.03.2020;56.0;1.0;;
Austria;13.03.2020;202.0;0.0;;
Austria;14.03.2020;151.0;0.0;;
Austria;15.03.2020;205.0;0.0;;
Austria;16.03.2020;158.0;2.0;;
Austria;17.03.2020;314.0;0.0;;
Austria;18.03.2020;314.0;1.0;;
Austria;19.03.2020;367.0;2.0;;
Austria;20.03.2020;375.0;0.0;;
Austria;21.03.2020;426.0;2.0;;
Austria;22.03.2020;768.0;8.0;;
Austria;23.03.2020;892.0;5.0;;
Austria;24.03.2020;809.0;7.0;;
Austria;25.03.2020;305.0;2.0;;
Austria;26.03.2020;1321.0;19.0;;
Austria;27.03.2020;748.0;9.0;;
Austria;28.03.2020;614.0;10.0;;
Austria;29.03.2020;517.0;18.0;;
Austria;30.03.2020;830.0;22.0;;
Austria;31.03.2020;562.0;20.0;;
Austria;01.04.2020;531.0;18.0;;
Austria;02.04.2020;418.0;12.0;75356.0;
Austria;03.04.2020;395.0;10.0;6153.0;
Austria;04.04.2020;257.0;18.0;5791.0;
Austria;05.04.2020;270.0;18.0;4282.0;
Austria;06.04.2020;246.0;16.0;2880.0;
Austria;07.04.2020;342.0;23.0;3939.0;
Austria;08.04.2020;303.0;30.0;5520.0;
Austria;09.04.2020;302.0;22.0;5532.0;
Austria;10.04.2020;311.0;24.0;8456.0;
Austria;11.04.2020;251.0;18.0;6232.0;
Austria;12.04.2020;139.0;13.0;3902.0;
Austria;13.04.2020;96.0;18.0;3535.0;
Austria;14.04.2020;185.0;16.0;3384.0;
Austria;15.04.2020;110.0;9.0;5005.0;
Austria;16.04.2020;140.0;17.0;6015.0;
Austria;17.04.2020;119.0;21.0;6456.0;
Austria;18.04.2020;76.0;12.0;6660.0;
Austria;19.04.2020;78.0;9.0;3312.0;
Austria;20.04.2020;46.0;18.0;3705.0;
Austria;21.04.2020;78.0;21.0;6069.0;
Austria;22.04.2020;52.0;19.0;12776.0;
Austria;23.04.2020;77.0;12.0;4041.0;
Austria;24.04.2020;69.0;8.0;6851.0;
Austria;25.04.2020;77.0;6.0;8403.0;
Austria;26.04.2020;77.0;6.0;6542.0;
Austria;27.04.2020;49.0;7.0;4906.0;
Austria;28.04.2020;83.0;20.0;7041.0;
Austria;29.04.2020;45.0;11.0;8176.0;
Austria;30.04.2020;50.0;4.0;8645.0;
Austria;01.05.2020;79.0;5.0;7680.0;
Austria;02.05.2020;27.0;7.0;5540.0;
Austria;03.05.2020;39.0;2.0;4736.0;
Austria;04.05.2020;24.0;2.0;4716.0;
Austria;05.05.2020;29.0;6.0;6812.0;
Austria;06.05.2020;34.0;2.0;6371.0;
Austria;07.05.2020;68.0;1.0;5640.0;
Austria;08.05.2020;22.0;5.0;6175.0;
Austria;09.05.2020;59.0;1.0;7621.0;
Austria;10.05.2020;38.0;3.0;4818.0;
Austria;11.05.2020;11.0;2.0;2976.0;
Austria;12.05.2020;79.0;3.0;9830.0;
Austria;13.05.2020;36.0;1.0;6938.0;
Austria;14.05.2020;61.0;2.0;8354.0;
Austria;15.05.2020;51.0;2.0;6745.0;
Austria;16.05.2020;92.0;1.0;6042.0;
Austria;17.05.2020;41.0;0.0;5116.0;
Austria;18.05.2020;27.0;0.0;3560.0;
Austria;19.05.2020;52.0;3.0;6366.0;
Austria;20.05.2020;32.0;1.0;7157.0;
Austria;21.05.2020;51.0;0.0;6045.0;
Austria;22.05.2020;32.0;2.0;4851.0;
Austria;23.05.2020;50.0;4.0;5875.0;
Austria;24.05.2020;17.0;1.0;5494.0;
Austria;25.05.2020;36.0;1.0;3484.0;
Austria;26.05.2020;18.0;2.0;5844.0;
Austria;27.05.2020;34.0;2.0;7521.0;
Austria;28.05.2020;37.0;23.0;8666.0;
Austria;29.05.2020;27.0;0.0;6930.0;
Austria;30.05.2020;30.0;0.0;7841.0;
Austria;31.05.2020;46.0;0.0;6391.0;
Austria;01.06.2020;2.0;0.0;3286.0;
Austria;02.06.2020;26.0;1.0;4558.0;
Austria;03.06.2020;12.0;1.0;6580.0;
Austria;04.06.2020;34.0;0.0;8508.0;
Austria;05.06.2020;38.0;2.0;7983.0;
Austria;06.06.2020;55.0;0.0;6463.0;
Austria;07.06.2020;4.0;0.0;3685.0;
Austria;08.06.2020;66.0;0.0;5164.0;
Austria;09.06.2020;11.0;0.0;6160.0;
Austria;10.06.2020;26.0;1.0;5423.0;
Austria;11.06.2020;29.0;1.0;3967.0;
Austria;12.06.2020;30.0;1.0;6270.0;
Austria;13.06.2020;14.0;2.0;4395.0;
Austria;14.06.2020;31.0;0.0;3864.0;
Austria;15.06.2020;26.0;1.0;2830.0;
Austria;16.06.2020;54.0;3.0;5030.0;
Austria;17.06.2020;14.0;6.0;7915.0;
Austria;18.06.2020;20.0;1.0;5312.0;
Austria;19.06.2020;48.0;0.0;6203.0;
Austria;20.06.2020;52.0;0.0;6078.0;
Austria;21.06.2020;18.0;2.0;2376.0;
Austria;22.06.2020;39.0;0.0;5216.0;
Austria;23.06.2020;28.0;3.0;6673.0;
Austria;24.06.2020;41.0;0.0;6111.0;
Austria;25.06.2020;28.0;5.0;5659.0;
Austria;26.06.2020;45.0;0.0;6199.0;
Austria;27.06.2020;58.0;2.0;7053.0;
Austria;28.06.2020;74.0;2.0;5025.0;
Austria;29.06.2020;69.0;1.0;3855.0;
Austria;30.06.2020;43.0;2.0;6381.0;
Austria;01.07.2020;107.0;0.0;8110.0;
Austria;02.07.2020;68.0;0.0;7834.0;
Austria;03.07.2020;109.0;0.0;6805.0;
Austria;04.07.2020;115.0;0.0;7174.0;
Austria;05.07.2020;115.0;1.0;5125.0;
Austria;06.07.2020;85.0;0.0;6301.0;
Austria;07.07.2020;56.0;0.0;6044.0;
Austria;08.07.2020;92.0;0.0;8071.0;
Austria;09.07.2020;102.0;0.0;7507.0;
Austria;10.07.2020;94.0;0.0;7757.0;
Austria;11.07.2020;74.0;0.0;8225.0;
Austria;12.07.2020;114.0;2.0;5031.0;
Austria;13.07.2020;51.0;0.0;3876.0;
Austria;14.07.2020;73.0;1.0;7512.0;
Austria;15.07.2020;133.0;1.0;8165.0;
Austria;16.07.2020;116.0;1.0;10052.0;
Austria;17.07.2020;169.0;0.0;8068.0;
Austria;18.07.2020;134.0;0.0;8677.0;
Austria;19.07.2020;82.0;0.0;5579.0;
Austria;20.07.2020;88.0;0.0;49767.0;
Austria;21.07.2020;84.0;-1.0;7164.0;
Austria;22.07.2020;102.0;1.0;9081.0;
Austria;23.07.2020;170.0;0.0;11350.0;
Austria;24.07.2020;115.0;0.0;7810.0;
Austria;25.07.2020;124.0;1.0;7049.0;
Austria;26.07.2020;134.0;0.0;7008.0;
Austria;27.07.2020;86.0;1.0;5271.0;
Austria;28.07.2020;119.0;0.0;8037.0;
Austria;29.07.2020;173.0;3.0;9396.0;
Austria;30.07.2020;105.0;2.0;9434.0;
Austria;31.07.2020;175.0;0.0;10425.0;
Austria;01.08.2020;82.0;0.0;7358.0;
Austria;02.08.2020;92.0;0.0;7495.0;
Austria;03.08.2020;81.0;0.0;5123.0;
Austria;04.08.2020;96.0;1.0;6341.0;
Austria;05.08.2020;85.0;0.0;7124.0;
Austria;06.08.2020;130.0;0.0;13373.0;
Austria;07.08.2020;141.0;1.0;10030.0;
Austria;08.08.2020;82.0;1.0;7934.0;
Austria;09.08.2020;114.0;0.0;6629.0;
Austria;10.08.2020;73.0;2.0;3890.0;
Austria;11.08.2020;139.0;0.0;8750.0;
Austria;12.08.2020;194.0;1.0;8510.0;
Austria;13.08.2020;155.0;1.0;8490.0;
Austria;14.08.2020;282.0;0.0;11924.0;
Austria;15.08.2020;303.0;3.0;5922.0;
Austria;16.08.2020;191.0;0.0;9136.0;
Austria;17.08.2020;164.0;1.0;5577.0;
Austria;18.08.2020;295.0;0.0;13821.0;
Austria;19.08.2020;255.0;0.0;11283.0;
Austria;20.08.2020;347.0;0.0;12266.0;
Austria;21.08.2020;331.0;1.0;13972.0;
Austria;22.08.2020;300.0;2.0;11746.0;
Austria;23.08.2020;191.0;0.0;7832.0;
Austria;24.08.2020;242.0;1.0;6219.0;
Austria;25.08.2020;211.0;0.0;8883.0;
Austria;26.08.2020;327.0;0.0;9110.0;
Austria;27.08.2020;328.0;0.0;14044.0;
Austria;28.08.2020;229.0;0.0;14701.0;
Austria;29.08.2020;395.0;0.0;12799.0;
Austria;30.08.2020;181.0;0.0;11349.0;
Austria;31.08.2020;272.0;0.0;8619.0;
Austria;01.09.2020;204.0;1.0;12416.0;
Austria;02.09.2020;327.0;0.0;17441.0;
Austria;03.09.2020;403.0;1.0;11689.0;
Austria;04.09.2020;357.0;0.0;14232.0;
Austria;05.09.2020;358.0;0.0;11318.0;
Austria;06.09.2020;184.0;1.0;8018.0;
Austria;07.09.2020;290.0;10.0;10398.0;
Austria;08.09.2020;520.0;1.0;10254.0;
Austria;09.09.2020;502.0;0.0;11582.0;
Austria;10.09.2020;664.0;1.0;14971.0;
Austria;11.09.2020;580.0;2.0;13789.0;
Austria;12.09.2020;869.0;4.0;14674.0;
Austria;13.09.2020;463.0;2.0;10573.0;
Austria;14.09.2020;382.0;1.0;9342.0;
Austria;15.09.2020;764.0;0.0;13100.0;
Austria;16.09.2020;768.0;1.0;15331.0;
Austria;17.09.2020;780.0;0.0;15272.0;
Austria;18.09.2020;808.0;5.0;18854.0;
Austria;19.09.2020;813.0;2.0;18134.0;
Austria;20.09.2020;621.0;1.0;12584.0;
Austria;21.09.2020;563.0;1.0;13412.0;
Austria;22.09.2020;645.0;4.0;14552.0;
Austria;23.09.2020;681.0;6.0;16617.0;
Austria;24.09.2020;832.0;6.0;18518.0;
Austria;25.09.2020;684.0;3.0;20409.0;
Austria;26.09.2020;714.0;1.0;17443.0;
Austria;27.09.2020;662.0;0.0;9865.0;
Austria;28.09.2020;556.0;3.0;14493.0;
Austria;29.09.2020;609.0;6.0;16586.0;
Austria;30.09.2020;772.0;3.0;31409.0;
Austria;01.10.2020;873.0;3.0;18586.0;
Austria;02.10.2020;688.0;1.0;21839.0;
Austria;03.10.2020;1058.0;6.0;15456.0;
Austria;04.10.2020;714.0;4.0;12505.0;
Austria;05.10.2020;750.0;5.0;11895.0;
Austria;06.10.2020;923.0;4.0;18237.0;
Austria;07.10.2020;1029.0;8.0;18589.0;
Austria;08.10.2020;1209.0;8.0;21762.0;
Austria;09.10.2020;1131.0;4.0;18575.0;
Austria;10.10.2020;1235.0;10.0;19956.0;
Austria;11.10.2020;896.0;-1.0;13876.0;
Austria;12.10.2020;979.0;4.0;13668.0;
Austria;13.10.2020;1028.0;6.0;21708.0;
Austria;14.10.2020;1346.0;11.0;17033.0;
Austria;15.10.2020;1552.0;5.0;19813.0;
Austria;16.10.2020;1163.0;5.0;16119.0;
Austria;17.10.2020;1747.0;7.0;25109.0;
Austria;18.10.2020;1672.0;4.0;15315.0;
Austria;19.10.2020;1121.0;11.0;14550.0;
Austria;20.10.2020;1524.0;10.0;19469.0;
Austria;21.10.2020;1958.0;11.0;21077.0;
Austria;22.10.2020;2435.0;16.0;25278.0;
Austria;23.10.2020;2571.0;13.0;28024.0;
Austria;24.10.2020;3614.0;11.0;24189.0;
Austria;25.10.2020;2782.0;14.0;17744.0;
Austria;26.10.2020;2456.0;13.0;23216.0;
Austria;27.10.2020;2835.0;13.0;14112.0;
Austria;28.10.2020;3394.0;22.0;27379.0;
Austria;29.10.2020;4453.0;29.0;24506.0;
Austria;30.10.2020;5627.0;26.0;26421.0;
Austria;31.10.2020;5349.0;27.0;28742.0;
Austria;01.11.2020;4956.0;21.0;23316.0;
Austria;02.11.2020;4135.0;29.0;23450.0;
Austria;03.11.2020;4182.0;33.0;25881.0;
Austria;04.11.2020;6901.0;35.0;29433.0;
Austria;05.11.2020;7416.0;41.0;28133.0;
Austria;06.11.2020;6464.0;72.0;33067.0;
Austria;07.11.2020;8241.0;37.0;29810.0;
Austria;08.11.2020;5933.0;34.0;26867.0;
Austria;09.11.2020;5593.0;43.0;26376.0;
Austria;10.11.2020;6120.0;45.0;26540.0;
Austria;11.11.2020;7514.0;65.0;31571.0;
Austria;12.11.2020;9262.0;44.0;38226.0;
Austria;13.11.2020;9586.0;53.0;32328.0;
Austria;14.11.2020;7063.0;85.0;33067.0;
Austria;15.11.2020;5665.0;83.0;27080.0;
Austria;16.11.2020;4657.0;58.0;26232.0;
Austria;17.11.2020;5984.0;58.0;29050.0;
Austria;18.11.2020;7091.0;109.0;33128.0;
Austria;19.11.2020;6995.0;62.0;31316.0;
Austria;20.11.2020;6668.0;108.0;33190.0;
Austria;21.11.2020;6611.0;104.0;30808.0;
Austria;22.11.2020;5226.0;60.0;29831.0;
Austria;23.11.2020;3145.0;71.0;20422.0;
Austria;24.11.2020;4377.0;118.0;28070.0;
Austria;25.11.2020;5802.0;90.0;30569.0;
Austria;26.11.2020;5526.0;106.0;33318.0;
Austria;27.11.2020;4954.0;113.0;27048.0;
Austria;28.11.2020;4669.0;132.0;40205.0;
Austria;29.11.2020;4047.0;87.0;22197.0;
Austria;30.11.2020;2748.0;79.0;15054.0;
Austria;01.12.2020;3033.0;141.0;23192.0;
Austria;02.12.2020;3972.0;121.0;27862.0;
Austria;03.12.2020;3969.0;92.0;31294.0;
Austria;04.12.2020;3815.0;113.0;28674.0;
Austria;05.12.2020;3444.0;106.0;20053.0;
Austria;06.12.2020;2741.0;83.0;18118.0;
Austria;07.12.2020;2263.0;57.0;14577.0;
Austria;08.12.2020;2377.0;105.0;19643.0;
Austria;09.12.2020;2932.0;54.0;20351.0;
Austria;10.12.2020;2686.0;107.0;27915.0;
Austria;11.12.2020;2893.0;126.0;25394.0;
Austria;12.12.2020;3241.0;126.0;30917.0;
Austria;13.12.2020;2641.0;58.0;21202.0;
Austria;14.12.2020;2588.0;57.0;17562.0;
Austria;15.12.2020;2628.0;118.0;21037.0;
Austria;16.12.2020;2664.0;116.0;28747.0;
Austria;17.12.2020;2485.0;218.0;28216.0;
Austria;18.12.2020;2085.0;145.0;31414.0;
Austria;19.12.2020;2296.0;82.0;33800.0;
Austria;20.12.2020;1645.0;142.0;24990.0;
Austria;21.12.2020;1519.0;84.0;20957.0;
Austria;22.12.2020;1853.0;105.0;29463.0;
Austria;23.12.2020;2131.0;114.0;38440.0;
Austria;24.12.2020;2847.0;91.0;29151.0;
Austria;25.12.2020;1851.0;38.0;21616.0;
Austria;26.12.2020;1429.0;60.0;14425.0;
Austria;27.12.2020;1408.0;38.0;9909.0;
Austria;28.12.2020;1592.0;50.0;21246.0;
Austria;29.12.2020;1868.0;128.0;15563.0;
Austria;30.12.2020;2550.0;90.0;16085.0;
Austria;31.12.2020;2913.0;73.0;26789.0;
Austria;01.01.2021;2096.0;39.0;20462.0;
Austria;02.01.2021;1391.0;14.0;;
Austria;03.01.2021;1466.0;49.0;;
Austria;04.01.2021;1642.0;33.0;12601.0;
Austria;05.01.2021;2311.0;100.0;15450.0;
Austria;06.01.2021;2469.0;68.0;22630.0;
Austria;07.01.2021;2540.0;43.0;16752.0;
Austria;08.01.2021;2063.0;73.0;23605.0;
Austria;09.01.2021;2278.0;46.0;19780.0;
Austria;10.01.2021;1651.0;36.0;14175.0;
Austria;11.01.2021;1536.0;24.0;14089.0;
Austria;12.01.2021;1575.0;72.0;2945871.0;
Austria;13.01.2021;1917.0;49.0;124267.0;
Austria;14.01.2021;3510.0;53.0;390264.0;25828.0
Austria;15.01.2021;1528.0;66.0;79635.0;20386.0
Austria;16.01.2021;1723.0;66.0;79124.0;8593.0
Austria;17.01.2021;1267.0;29.0;52039.0;5939.0
Austria;18.01.2021;1161.0;40.0;106991.0;6968.0
Austria;19.01.2021;1486.0;77.0;180970.0;8416.0
Austria;20.01.2021;1671.0;38.0;610150.0;29965.0
Austria;21.01.2021;1702.0;51.0;46353.0;25489.0
Austria;22.01.2021;2088.0;42.0;58656.0;10849.0
Austria;23.01.2021;1626.0;59.0;89237.0;5008.0
Austria;24.01.2021;1202.0;29.0;51994.0;2716.0
Austria;25.01.2021;1009.0;33.0;67705.0;5763.0
Austria;26.01.2021;1417.0;64.0;103256.0;10427.0
Austria;27.01.2021;1641.0;49.0;91061.0;4143.0
Austria;28.01.2021;1449.0;43.0;92444.0;6342.0
Austria;29.01.2021;1500.0;51.0;71028.0;10787.0
Austria;30.01.2021;1478.0;45.0;125459.0;11769.0
Austria;31.01.2021;1190.0;18.0;69704.0;4145.0
Austria;01.02.2021;1124.0;57.0;126053.0;3010.0
Austria;02.02.2021;1241.0;69.0;81397.0;13456.0
Austria;03.02.2021;1520.0;55.0;181897.0;11449.0
Austria;04.02.2021;1518.0;34.0;108302.0;9372.0
Austria;05.02.2021;1388.0;37.0;87206.0;15352.0
Austria;06.02.2021;1333.0;21.0;159889.0;7147.0
Austria;07.02.2021;1317.0;18.0;212647.0;5376.0
Austria;08.02.2021;1057.0;20.0;128988.0;8241.0
Austria;09.02.2021;1197.0;39.0;310611.0;13026.0
Austria;10.02.2021;1469.0;43.0;221201.0;18660.0
Austria;11.02.2021;1577.0;24.0;231481.0;13188.0
Austria;12.02.2021;1731.0;32.0;203715.0;22345.0
Austria;13.02.2021;1433.0;25.0;214321.0;3352.0
Austria;14.02.2021;1184.0;16.0;139545.0;5268.0
Austria;15.02.2021;1225.0;10.0;157018.0;28952.0
Austria;16.02.2021;1427.0;39.0;291200.0;15069.0
Austria;17.02.2021;1735.0;30.0;206359.0;26781.0
Austria;18.02.2021;1967.0;22.0;274347.0;21193.0
Austria;19.02.2021;1818.0;36.0;200765.0;20859.0
Austria;20.02.2021;1877.0;20.0;236088.0;11588.0
Austria;21.02.2021;1838.0;18.0;198975.0;9590.0
Austria;22.02.2021;1270.0;11.0;93176.0;11272.0
Austria;23.02.2021;1727.0;37.0;258396.0;16532.0
Austria;24.02.2021;2005.0;36.0;261319.0;20636.0
Austria;25.02.2021;2391.0;23.0;268901.0;25629.0
Austria;26.02.2021;2093.0;22.0;223250.0;38784.0
Austria;27.02.2021;2457.0;23.0;318941.0;25067.0
Austria;28.02.2021;2123.0;23.0;156014.0;10684.0
Austria;01.03.2021;1409.0;13.0;95564.0;13538.0
Austria;02.03.2021;1920.0;31.0;354794.0;25308.0
Austria;03.03.2021;2553.0;20.0;244731.0;27448.0
Austria;04.03.2021;2324.0;27.0;;19410.0
Austria;05.03.2021;2668.0;17.0;;
Austria;06.03.2021;2557.0;25.0;;
Belarus;28.02.2020;1.0;;;
Belarus;29.02.2020;0.0;;;
Belarus;01.03.2020;0.0;;;
Belarus;02.03.2020;0.0;;;
Belarus;03.03.2020;0.0;;;
Belarus;04.03.2020;5.0;;;
Belarus;05.03.2020;0.0;;;
Belarus;06.03.2020;0.0;;;
Belarus;07.03.2020;0.0;;;
Belarus;08.03.2020;0.0;;;
Belarus;09.03.2020;0.0;;;
Belarus;10.03.2020;3.0;;;
Belarus;11.03.2020;0.0;;;
Belarus;12.03.2020;3.0;;;
Belarus;13.03.2020;15.0;;;
Belarus;14.03.2020;0.0;;;
Belarus;15.03.2020;0.0;;;
Belarus;16.03.2020;9.0;;;
Belarus;17.03.2020;0.0;;;
Belarus;18.03.2020;15.0;;;
Belarus;19.03.2020;0.0;;;
Belarus;20.03.2020;18.0;;;
Belarus;21.03.2020;7.0;;;
Belarus;22.03.2020;0.0;;;
Belarus;23.03.2020;5.0;;;
Belarus;24.03.2020;0.0;;;
Belarus;25.03.2020;5.0;;;
Belarus;26.03.2020;0.0;;;
Belarus;27.03.2020;8.0;;;
Belarus;28.03.2020;0.0;;;
Belarus;29.03.2020;0.0;;;
Belarus;30.03.2020;58.0;;;
Belarus;31.03.2020;0.0;1.0;1000.0;
Belarus;01.04.2020;11.0;1.0;1000.0;
Belarus;02.04.2020;141.0;2.0;;
Belarus;03.04.2020;47.0;0.0;;
Belarus;04.04.2020;89.0;1.0;;
Belarus;05.04.2020;122.0;3.0;;
Belarus;06.04.2020;138.0;5.0;;
Belarus;07.04.2020;161.0;0.0;;
Belarus;08.04.2020;205.0;0.0;;
Belarus;09.04.2020;420.0;3.0;3000.0;
Belarus;10.04.2020;495.0;3.0;;
Belarus;11.04.2020;245.0;4.0;;
Belarus;12.04.2020;352.0;3.0;;
Belarus;13.04.2020;341.0;3.0;4000.0;
Belarus;14.04.2020;362.0;4.0;3875.0;
Belarus;15.04.2020;447.0;3.0;4323.0;
Belarus;16.04.2020;476.0;4.0;;
Belarus;17.04.2020;575.0;2.0;;
Belarus;18.04.2020;518.0;3.0;5896.0;
Belarus;19.04.2020;510.0;2.0;5522.0;
