Title,Year,Genres,Duration,Rating,MPA,Votes
152. Portrait of a Lady on Fire,2019,"['Drama', 'Romance']",2h 2m,8.1,R,116K
153. Ne Zha,2019,"['Computer Animation', 'Fantasy Epic', 'Supernatural Fantasy', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Thriller']",1h 50m,7.4,Not Rated,8.8K
154. Mission Mangal,2019,"['Drama', 'History']",2h 10m,6.5,TV-14,18K
155. The Oscar Nominated Short Films 2019: Documentary,2019,['Documentary'],2h 17m,8.1,,11
156. The Beach Bum,2019,"['Stoner Comedy', 'Comedy', 'Drama']",1h 35m,5.5,R,26K
157. Honey Boy,2019,['Drama'],1h 34m,7.2,R,42K
158. Bharat,2019,"['Action', 'Comedy', 'Drama']",2h 30m,4.7,Not Rated,33K
159. The Last Full Measure,2019,"['Drama', 'War']",1h 56m,6.8,R,15K
160. Friends 25th: The One With The Anniversary,2019,"['Sitcom', 'Comedy']",1h 45m,3.5,,312
161. Saaho,2019,"['Action Epic', 'One-Person Army Action', 'Action', 'Thriller']",2h 50m,5.1,TV-MA,25K
162. Kalank,2019,"['Drama', 'Romance']",2h 46m,3.7,Not Rated,17K
163. Tod@s caen,2019,['Comedy'],2h,5.0,PG-13,676
164. Promare,2019,"['Anime', 'Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']",1h 51m,7.0,PG-13,5.5K
165. The Art of Self-Defense,2019,"['Dark Comedy', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 44m,6.6,R,42K
"166. My People, My Country",2019,"['Drama', 'History']",2h 34m,6.3,,2.3K
167. Super 30,2019,"['Biography', 'Drama']",2h 34m,7.9,Not Rated,39K
168. Faustina: Love and Mercy,2019,"['Biography', 'Drama', 'Family']",1h 47m,6.4,TV-PG,242
169. 3 from Hell,2019,"['Action', 'Horror']",1h 55m,5.4,R,19K
170. Total Dhamaal,2019,['Comedy'],2h 10m,4.2,Not Rated,8.2K
171. The Lodge,2019,"['Psychological Horror', 'Psychological Thriller', 'Suspense Mystery', 'Tragedy', 'Drama', 'Horror', 'Mystery', 'Thriller']",1h 48m,6.0,R,60K
172. Housefull 4,2019,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance']",2h 25m,3.6,,15K
173. Luce,2019,"['Drama', 'Mystery', 'Thriller']",1h 49m,6.6,R,15K
174. Chhichhore,2019,"['Comedy', 'Drama', 'Romance']",2h 23m,8.3,,67K
175. Official Secrets,2019,"['Political Thriller', 'True Crime', 'Biography', 'Crime', 'Drama', 'Thriller', 'War']",1h 52m,7.3,R,57K
176. Better Days,2019,"['Crime', 'Drama', 'Romance', 'Thriller']",2h 15m,7.6,,15K
177. The Personal History of David Copperfield,2019,"['Comedy', 'Drama']",1h 59m,6.4,PG,23K
178. Badla,2019,"['Crime', 'Drama', 'Mystery', 'Thriller']",1h 58m,7.7,,32K
179. Pinocchio,2019,"['Fairy Tale', 'Drama', 'Family', 'Fantasy']",2h 5m,6.3,PG-13,15K
180. The Wretched,2019,"['Folk Horror', 'Witch Horror', 'Drama', 'Horror', 'Mystery', 'Thriller']",1h 35m,5.8,Not Rated,20K
181. The Other Side of Heaven 2: Fire of Faith,2019,"['Adventure', 'Biography', 'Drama']",1h 57m,5.6,PG-13,480
182. Fantastic Fungi,2019,"['Nature Documentary', 'Documentary']",1h 21m,7.4,Not Rated,12K
183. A Hidden Life,2019,"['Period Drama', 'Biography', 'Drama', 'Romance', 'War']",2h 54m,7.4,PG-13,30K
184. Waves,2019,"['Coming-of-Age', 'Teen Drama', 'Teen Romance', 'Tragedy', 'Drama', 'Romance', 'Sport']",2h 15m,7.5,R,33K
185. The Aftermath,2019,"['Drama', 'Romance', 'War']",1h 48m,6.4,R,24K
186. Western Stars,2019,"['Documentary', 'Music']",1h 23m,7.6,PG,2K
187. After the Wedding,2019,['Drama'],1h 52m,6.3,PG-13,8.9K
188. Extreme Job,2019,"['Slapstick', 'Comedy', 'Crime']",1h 51m,7.1,,14K
189. The Kid,2019,"['Biography', 'Drama', 'Western']",1h 40m,5.9,R,9.8K
190. One Piece: Stampede,2019,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",1h 41m,7.5,TV-14,8.6K
191. Pilgrim's Progress,2019,"['Adventure', 'Animation', 'Family', 'Fantasy']",1h 48m,6.3,PG,923
192. No Safe Spaces,2019,"['News', 'Documentary', 'War']",1h 40m,7.1,PG-13,2.8K
193. Metallica & San Francisco Symphony - S&M2,2019,"['Documentary', 'Music']",2h 30m,8.6,,1.6K
194. BTS World Tour 'Love Yourself: Speak Yourself' (The Final) Seoul Live Viewing,2019,['Music'],3h 30m,9.4,,143
195. Kingdom Men Rising,2019,['Documentary'],1h 33m,8.4,Not Rated,55
196. Los Domirriqueños 2,2019,['Comedy'],1h 47m,5.7,Not Rated,61
197. Ek Ladki Ko Dekha Toh Aisa Laga,2019,"['Crime', 'Drama']",2h,5.6,,4.9K
198. Nothing to Lose 2,2019,"['Biography', 'Drama']",1h 36m,3.2,PG-13,732
199. Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,2019,"['Adult Animation', 'Anime', 'Isekai', 'Sword & Sorcery', 'Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",1h 30m,7.8,Not Rated,5.9K
200. Playmobil: The Movie,2019,"['Adventure Epic', 'Computer Animation', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",1h 39m,4.9,PG,4.9K
201. El Coyote,2019,"['Gangster', 'Action', 'Crime']",1h 33m,2.8,R,170
202. The Assistant,2019,"['Workplace Drama', 'Drama']",1h 27m,6.4,R,27K
203. The Song of Names,2019,"['Drama', 'Music', 'Mystery', 'War']",1h 53m,6.5,PG-13,5.5K
204. Merci pour tout,2019,['Comedy'],1h 39m,6.2,,309
205. Bennett's War,2019,['Sport'],1h 34m,6.1,PG-13,1.1K
206. Luka Chuppi,2019,"['Comedy', 'Romance']",2h 6m,6.4,Not Rated,14K
207. The Souvenir,2019,"['Drama', 'Romance']",2h,6.4,R,15K
208. Noah,2019,"['Family', 'History', 'Musical']",2h 10m,5.5,,47
209. Marianne & Leonard: Words of Love,2019,"['Biography', 'Documentary', 'Music', 'Romance']",1h 42m,7.0,R,2.3K
210. Rush: Cinema Strangiato 2019,2019,['Music'],2h,8.8,,145
211. The Fighting Preacher,2019,"['Comedy', 'Drama', 'History']",1h 40m,6.0,PG,587
212. Toni Morrison: The Pieces I Am,2019,['Documentary'],2h,7.7,PG-13,949
213. Kinky Boots: The Musical,2019,['Musical'],2h 15m,8.1,,1.1K
214. Mafia Inc,2019,"['Crime', 'Drama']",2h 23m,6.8,,1.7K
215. Between Me and My Mind,2019,['Documentary'],1h 40m,7.6,,275
216. Pati Patni Aur Woh,2019,"['Comedy', 'Romance']",2h 6m,5.8,,8.7K
217. Que Leones,2019,"['Comedy', 'Romance']",1h 36m,5.4,Unrated,159
218. Honeyland,2019,"['Documentary', 'Drama']",1h 29m,8.0,Unrated,20K
219. Chonda Pierce: Unashamed,2019,['Documentary'],1h 30m,5.7,Not Rated,24
220. Student of the Year 2,2019,"['Action', 'Comedy', 'Drama', 'Romance', 'Sport']",2h 26m,2.2,Not Rated,23K
221. Color Out of Space,2019,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1h 51m,6.2,Unrated,60K
222. Patterns of Evidence: Moses Controversy,2019,"['Faith & Spirituality Documentary', 'Documentary']",2h 20m,6.7,Not Rated,165
223. I Love Lucy: A Colorized Celebration,2019,['Comedy'],2h 35m,9.1,,31
224. Joni 75: A Birthday Celebration,2019,['Music'],2h 8m,7.7,,59
225. David Crosby: Remember My Name,2019,"['Documentary', 'Music']",1h 35m,7.5,R,1.4K
226. The Captain,2019,"['Action', 'Adventure', 'Drama', 'Family', 'Thriller']",1h 51m,6.2,,2.6K
227. Where's My Roy Cohn?,2019,['Documentary'],1h 37m,7.0,PG-13,1.3K
228. Spirits in the Forest,2019,"['Documentary', 'Music']",1h 23m,7.4,Not Rated,1.4K
229. Raise Hell: The Life & Times of Molly Ivins,2019,['Documentary'],1h 33m,8.0,Not Rated,636
230. The Last Vermeer,2019,"['Drama', 'War']",1h 58m,6.7,R,6.1K
231. Our Friend,2019,"['Tragedy', 'Tragic Romance', 'Drama', 'Romance']",2h 4m,7.3,R,16K
232. The Sky Is Pink,2019,"['Drama', 'Romance']",2h 23m,7.6,,10K
233. Synchronic,2019,"['Psychological Horror', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1h 42m,6.2,R,43K
234. Nancy Drew and the Hidden Staircase,2019,"['Comedy', 'Crime', 'Drama', 'Family', 'Mystery']",1h 29m,5.7,PG,5.6K
235. Roger Waters - Us + Them,2019,"['Documentary', 'Music']",2h 15m,8.2,Not Rated,1.4K
236. The White Storm 2: Drug Lords,2019,"['Action', 'Crime']",1h 39m,6.0,,1.6K
237. The Least of These: The Graham Staines Story,2019,['Drama'],1h 52m,5.8,PG-13,970
238. Furie,2019,"['Martial Arts', 'One-Person Army Action', 'Action', 'Drama', 'Thriller']",1h 38m,6.3,TV-14,5.8K
239. Fiddler: A Miracle of Miracles,2019,['Documentary'],1h 37m,7.6,PG-13,474
240. Everybody's Everything,2019,"['Documentary', 'Music']",1h 56m,7.5,TV-MA,4.1K
"241. DCI 2019: Big, Loud & Live 16",2019,[],,,,
242. A Brother's Love,2019,"['Comedy', 'Drama']",1h 57m,6.6,,1.3K
243. Grateful Dead Meet-Up 2019,2019,"['Documentary', 'Music']",2h,8.2,,9
244. Code Geass: Lelouch of the Re;Surrection,2019,"['Anime', 'Mecha', 'Action', 'Adventure', 'Animation', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1h 52m,7.3,Not Rated,3.8K
245. The Spy Behind Home Plate,2019,['Documentary'],1h 41m,6.9,Not Rated,120
246. Batla House,2019,"['Action', 'History', 'Thriller']",2h 26m,7.2,,13K
247. The Climbers,2019,"['Action', 'Adventure', 'Drama', 'History']",2h 5m,5.5,,1.6K
248. The Great Alaskan Race,2019,"['Action', 'Adventure', 'Drama', 'History']",1h 27m,5.3,PG,742
249. CatVideoFest,2019,['Documentary'],1h 10m,5.2,,7
250. Exit,2019,['Comedy'],1h 43m,7.0,,7.9K
251. Panipat,2019,"['Action', 'Drama', 'History', 'War']",2h 51m,5.2,,6.2K
252. Les Misérables: The Staged Concert,2019,"['Drama', 'History', 'Musical', 'Romance', 'War']",2h 25m,8.6,Unrated,778
253. Gorillaz: Reject False Icons,2019,"['Documentary', 'Music']",1h 35m,7.0,,429
254. Once Were Brothers,2019,"['Biography', 'Documentary', 'History', 'Music']",1h 40m,7.4,R,2.2K
255. Seberg,2019,"['Political Thriller', 'Biography', 'Drama', 'Thriller']",1h 42m,6.0,R,11K
256. De De Pyaar De,2019,"['Comedy', 'Drama', 'Romance']",2h 15m,6.5,Not Rated,9.3K
257. Killing Sarai,2019,"['Romance', 'Thriller']",1h 46m,5.8,R,1.5K
258. Hail Satan?,2019,"['Faith & Spirituality Documentary', 'Documentary']",1h 35m,7.3,R,8.2K
259. Pagalpanti,2019,"['Action', 'Comedy']",2h 29m,3.3,,3K
260. Fate/stay night [Heaven's Feel] II. lost butterfly,2019,"['Adult Animation', 'Anime', 'Adventure', 'Animation', 'Drama', 'Fantasy', 'Romance']",1h 57m,8.0,,3.4K
261. The Reliant,2019,['Action'],2h 20m,3.3,PG-13,1.8K
262. Monos,2019,"['Adventure', 'Drama', 'Thriller']",1h 42m,6.8,R,19K
263. Buddy Games,2019,['Comedy'],1h 36m,4.8,R,8.8K
264. The Cure: Anniversary 1978-2018 Live in Hyde Park,2019,"['Documentary', 'Music']",2h 17m,8.4,,274
265. Matthias & Maxime,2019,"['Drama', 'Romance']",1h 59m,6.8,Not Rated,9.5K
266. Ashfall,2019,"['Action', 'Sci-Fi', 'Thriller']",2h 10m,6.2,TV-14,6.4K
267. Yellow Rose,2019,"['Coming-of-Age', 'Drama', 'Music']",1h 34m,6.6,PG-13,1.4K
268. Clemency,2019,"['Prison Drama', 'Drama']",1h 52m,6.5,R,5.6K
269. Greed,2019,"['Satire', 'Comedy', 'Drama']",1h 44m,5.8,R,8.7K
270. The Tomorrow Man,2019,"['Drama', 'Romance']",1h 34m,5.9,PG-13,2.5K
271. Photograph,2019,"['Drama', 'Romance']",1h 50m,6.8,PG-13,6.1K
272. Ride Your Wave,2019,"['Anime', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",1h 35m,6.8,Not Rated,4.5K
273. Les Misérables,2019,"['Crime', 'Drama', 'Thriller']",1h 44m,7.6,R,29K
274. P Storm,2019,"['Action', 'Crime']",1h 36m,5.9,Not Rated,816
275. National Theatre Live: Fleabag,2019,['Comedy'],1h 20m,8.3,Unrated,3.4K
276. Ordinary Love,2019,"['Drama', 'Romance']",1h 32m,6.6,R,5.5K
277. Sword of Trust,2019,"['Comedy', 'Drama']",1h 28m,6.3,R,4.2K
278. Lucy in the Sky,2019,"['Drama', 'Romance', 'Thriller']",2h 4m,4.9,R,8.9K
279. Josh Groban Bridges Live from Madison Square Garden,2019,[],,7.9,,18
280. DanTDM Presents The Contest,2019,[],1h 35m,5.2,TV-PG,59
281. K-12,2019,"['Body Horror', 'Dark Fantasy', 'Pop Musical', 'Supernatural Fantasy', 'Supernatural Horror', 'Teen Fantasy', 'Teen Horror', 'Witch Horror', 'Fantasy', 'Horror']",1h 36m,6.5,TV-MA,4K
282. Bolshoi Ballet: The Nutcracker,2019,"['Family', 'Fantasy', 'Musical']",2h 30m,,,
283. The Informer,2019,"['Police Procedural', 'Prison Drama', 'Spy', 'Action', 'Crime', 'Drama', 'Thriller']",1h 53m,6.6,R,44K
284. Ask Dr. Ruth,2019,"['Biography', 'Documentary']",1h 40m,7.7,Not Rated,1.1K
285. Line Walker 2: Invisible Spy,2019,"['Action', 'Crime', 'Thriller']",1h 38m,6.2,Not Rated,961
286. The Traitor,2019,"['True Crime', 'Biography', 'Crime', 'Drama']",2h 33m,7.1,R,14K
287. Junglee,2019,"['One-Person Army Action', 'Action', 'Adventure']",1h 55m,5.6,Not Rated,2.3K
288. Killerman,2019,"['Action', 'Thriller']",1h 52m,5.4,R,11K
289. The Bravest,2019,"['Action', 'Drama']",1h 58m,5.7,PG-13,1.3K
290. Mystify: Michael Hutchence,2019,"['Music Documentary', 'Biography', 'Documentary', 'Music']",1h 42m,7.3,,2.8K
291. Saga of Tanya the Evil - The Movie,2019,"['Anime', 'Isekai', 'Action', 'Adventure', 'Animation', 'Fantasy', 'War']",1h 55m,7.5,Not Rated,1.7K
292. National Theater Live: Cyrano de Bergerac,2019,"['Drama', 'Romance']",2h 40m,8.6,,524
293. Khalid: Free Spirit,2019,['Drama'],45m,6.8,TV-14,89
294. American Skin,2019,"['Psychological Thriller', 'Tragedy', 'Drama', 'Thriller']",1h 30m,7.0,R,4K
295. Mike Wallace Is Here,2019,"['Biography', 'Documentary']",1h 30m,7.4,PG-13,1K
296. The Whistleblower,2019,"['Action', 'Drama', 'Mystery']",2h 14m,5.1,,339
297. Shakira in Concert: El Dorado World Tour,2019,"['Documentary', 'Music']",2h 2m,7.8,TV-PG,303
298. Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,2019,"['Anime', 'Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']",1h 22m,6.8,TV-MA,1.7K
299. One Child Nation,2019,"['Documentary', 'History']",1h 23m,7.5,R,7.4K
300. Slayer: The Repentless Killogy,2019,"['Documentary', 'Music']",2h 11m,7.0,,373
301. Luzia: Cirque du Soleil in Cinema,2019,['Musical'],1h 35m,7.6,,25
302. Out of Liberty,2019,"['Drama', 'Western']",1h 51m,4.5,PG,472
303. Cunningham,2019,"['Biography', 'Documentary', 'Music']",1h 33m,6.6,PG,463
304. Play the Flute,2019,['Drama'],1h 43m,7.2,,399
305. I Got the Hook Up 2,2019,['Comedy'],1h 47m,3.1,Not Rated,447
306. The Twilight Zone: A 60th Anniversary Celebration,2019,"['Drama', 'Fantasy', 'Horror']",3h,7.9,,19
307. Lupin III: The First,2019,"['Computer Animation', 'Action', 'Adventure', 'Animation', 'Crime', 'Family', 'Mystery']",1h 33m,6.9,Not Rated,4K
308. Give Me Liberty,2019,"['Comedy', 'Drama']",1h 50m,6.7,,2.3K
309. 311 Enlarged to Show Detail 3,2019,['Music'],2h 13m,8.5,,16
310. Romeo Akbar Walter,2019,"['Period Drama', 'Spy', 'Action', 'Drama', 'Thriller']",2h 21m,6.7,Not Rated,6.4K
311. The Climb,2019,"['Comedy', 'Drama']",1h 38m,6.7,R,5.3K
312. Mine 9,2019,"['Drama', 'Thriller']",1h 23m,6.0,Not Rated,12K
313. Never Surrender: A Galaxy Quest Documentary,2019,['Documentary'],1h 35m,7.7,,2.2K
314. First Love,2019,"['Action', 'Comedy', 'Crime', 'Romance']",1h 48m,6.7,TV-MA,8.4K
"315. The Gangster, the Cop, the Devil",2019,"['True Crime', 'Action', 'Crime', 'Thriller']",1h 49m,7.0,Not Rated,27K
316. Love in Kilnerry,2019,['Comedy'],1h 45m,5.6,Not Rated,4.9K
"317. Faith, Hope & Love",2019,"['Comedy', 'Romance']",1h 46m,6.4,PG,1.3K
318. Kathy Griffin: A Hell of a Story,2019,"['Stand-Up', 'Comedy', 'Documentary']",1h 46m,6.4,Not Rated,1K
319. Bolshoi Ballet: Carmen Suite/Petrushka,2019,"['Drama', 'Music']",2h 20m,,,
320. Synonyms,2019,"['Comedy', 'Drama']",2h 3m,6.3,Unrated,6.4K
321. Dabangg 3,2019,"['Cop Drama', 'One-Person Army Action', 'Action', 'Comedy', 'Crime', 'Drama']",2h 40m,3.0,,21K
322. Blink of an Eye,2019,"['Documentary', 'Sport']",1h 28m,7.6,Not Rated,305
323. Lourdes,2019,['Documentary'],1h 35m,6.6,,295
324. Chasing the Dragon II: Wild Wild Bunch,2019,"['Action', 'Biography', 'Crime', 'Thriller']",1h 41m,5.9,Not Rated,800
325. Beanpole,2019,"['Period Drama', 'Psychological Drama', 'Tragedy', 'Drama', 'War']",2h 10m,7.2,Unrated,13K
326. Bolshoi Ballet: Le Corsaire,2019,[],,,,
327. The Divine Plan,2019,['Documentary'],1h 45m,6.5,,43
328. 42nd Street: The Musical,2019,['Musical'],2h 35m,7.8,Not Rated,561
329. The Outpost,2019,"['Docudrama', 'Action', 'Drama', 'History', 'War']",2h 3m,6.8,R,44K
330. The River and the Wall,2019,"['Adventure', 'Documentary']",1h 37m,6.6,,338
331. Bolshoi Ballet: Raymonda,2019,[],,,,
332. The Warrior Queen of Jhansi,2019,"['Adventure', 'Drama', 'Fantasy', 'War']",1h 42m,4.9,R,768
333. And Then We Danced,2019,"['Drama', 'Romance']",1h 53m,7.6,Not Rated,15K
334. India's Most Wanted,2019,['Thriller'],2h 3m,4.7,Not Rated,2.4K
335. Marjaavaan,2019,"['Action', 'Drama', 'Romance']",2h 32m,3.7,Not Rated,4.8K
336. Frankie,2019,"['Drama', 'Romance']",1h 40m,5.4,PG-13,2K
"337. Asbury Park: Riot, Redemption, Rock & Roll",2019,"['Documentary', 'Music']",1h 56m,6.9,,67
338. The Bad Guys: The Movie,2019,"['Action', 'Crime', 'Thriller']",1h 54m,6.2,,2.6K
339. Bright Ones,2019,['Musical'],1h 22m,7.8,PG,59
340. Extra Ordinary,2019,"['Dark Comedy', 'Slapstick', 'Comedy', 'Fantasy', 'Horror']",1h 34m,6.4,R,12K
341. INXS: Baby Live at Wembly Stadium,2019,[],1h 38m,7.2,,8
"342. Diana Ross: Her Life, Love and Legacy",2019,[],2h 40m,,,
343. Them That Follow,2019,"['Drama', 'Horror', 'Mystery', 'Thriller']",1h 38m,5.4,R,4K
344. A Call to Spy,2019,"['True Crime', 'Biography', 'Crime', 'Drama', 'History', 'Thriller', 'War']",2h 3m,6.7,PG-13,9.6K
345. Money,2019,"['Crime', 'Drama']",1h 55m,6.1,,1.1K
346. Halston,2019,"['Biography', 'Documentary']",1h 45m,7.1,Not Rated,1.5K
347. Before You Know It,2019,"['Comedy', 'Drama']",1h 38m,5.3,Not Rated,820
348. Invisible Life,2019,"['Period Drama', 'Drama']",2h 19m,7.7,R,10K
349. Framing John DeLorean,2019,"['Biography', 'Documentary', 'Drama']",1h 49m,6.5,Unrated,2.6K
350. The Burnt Orange Heresy,2019,"['Drama', 'Mystery', 'Thriller']",1h 39m,6.1,R,6.4K
351. Canelo vs. Kovalev,2019,[],,,,
352. Incitement,2019,['Thriller'],2h 3m,7.1,,837
353. Wilder vs. Ortiz,2019,['Sport'],4h 30m,6.8,,13
354. Lynryd Skynyrd: Last of the Street Survivors Farewell Tour,2019,['Music'],1h 50m,,,
355. Beneath Us,2019,"['Horror', 'Thriller']",1h 26m,5.4,R,2.3K
356. Palau the Movie,2019,"['Biography', 'Drama', 'History']",2h,6.3,Not Rated,101
357. Made in Abyss: Journey's Dawn,2019,"['Anime', 'Dark Fantasy', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi']",1h 59m,7.4,,973
358. Peppa Celebrates Chinese New Year,2019,"['Animation', 'Family']",1h 21m,4.0,G,100
359. Mister America,2019,['Comedy'],1h 29m,6.4,R,1.7K
360. The Zoya Factor,2019,"['Comedy', 'Drama', 'Romance', 'Sport']",2h 14m,4.4,,2.8K
361. Corpus Christi,2019,['Drama'],1h 55m,7.7,Unrated,23K
362. The Kingmaker,2019,"['History Documentary', 'Biography', 'Documentary', 'History']",1h 41m,7.6,R,2.7K
"363. 14 Days, 12 Nights",2019,['Drama'],1h 39m,6.2,,370
364. Citizen K,2019,['Documentary'],2h 6m,7.1,Not Rated,1.7K
365. Avant qu'on explose,2019,['Comedy'],1h 48m,6.6,,158
366. The Brink,2019,"['Political Documentary', 'Documentary']",1h 31m,6.4,Not Rated,879
367. Cold Case Hammarskjöld,2019,"['Documentary', 'History']",2h 8m,7.5,Not Rated,2.9K
368. Hope Gap,2019,"['Drama', 'Romance']",1h 40m,6.7,PG-13,6.5K
369. Miss & Mrs. Cops,2019,"['Action', 'Comedy', 'Crime']",1h 47m,6.2,,1.6K
370. The Divine Fury,2019,"['Action', 'Horror', 'Thriller']",2h 9m,6.3,,4.6K
371. Lucky Grandma,2019,"['Comedy', 'Crime', 'Drama']",1h 27m,6.3,,1.8K
372. First Cow,2019,"['Drama', 'Western']",2h 2m,7.1,PG-13,23K
373. Tazza: One-Eyed Jack,2019,"['Crime', 'Drama', 'Thriller']",2h 19m,6.0,,744
374. Come to Daddy,2019,"['Comedy', 'Mystery', 'Thriller']",1h 36m,6.0,R,21K
375. Margaret Atwood: Live in Cinemas,2019,"['News', 'Documentary']",1h 50m,8.0,,10
376. Always Miss You,2019,['Romance'],1h 38m,3.7,Not Rated,67
377. Loopers: The Caddie's Long Walk,2019,"['Documentary', 'Sport']",1h 20m,7.2,PG,191
378. My Dear Liar,2019,['Drama'],1h 56m,6.3,,369
379. Sound! Euphonium the Movie - Our Promise: A Brand New Day,2019,"['Anime', 'Animation', 'Drama', 'Music']",1h 40m,7.3,Not Rated,578
380. The Lumber Baron,2019,"['Drama', 'History', 'Mystery']",2h,6.0,PG,146
381. Jim Allison: Breakthrough,2019,['Documentary'],1h 30m,7.6,PG-13,236
382. ECCO,2019,"['Crime', 'Drama', 'Thriller']",2h 3m,4.6,R,3.1K
383. Sonchiriya,2019,"['Action', 'Crime', 'Drama', 'Western']",2h 23m,7.9,Not Rated,13K
384. Mayday Life,2019,['Music'],1h 52m,6.7,,156
385. Woodstock: Three Days That Defined a Generation,2019,"['History Documentary', 'Documentary', 'History']",1h 46m,7.6,Not Rated,2K
386. Looking Up,2019,['Drama'],2h 27m,6.1,,605
387. On Broadway,2019,"['Documentary', 'History']",1h 22m,7.3,,148
388. Children of the Sea,2019,"['Anime', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",1h 51m,6.5,Not Rated,3.9K
389. Ms. Purple,2019,['Drama'],1h 27m,6.3,,699
390. StarDog and TurboCat,2019,"['Computer Animation', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",1h 30m,5.1,PG,2.5K
391. Triple Threat,2019,"['Dark Comedy', 'Martial Arts', 'Action', 'Thriller']",1h 36m,5.6,R,13K
392. Cliffs of Freedom,2019,"['Period Drama', 'Drama']",2h 17m,6.2,R,805
393. Storm Boy,2019,"['Drama', 'Family']",1h 39m,6.9,PG,4.2K
394. The Battle of Jangsari,2019,"['War Epic', 'War']",1h 44m,6.2,,1.9K
395. How to Build a Girl,2019,['Comedy'],1h 42m,6.0,R,5.2K
396. The Body,2019,"['Mystery', 'Thriller']",1h 41m,5.4,,4.1K
397. The Divine Move 2: The Wrathful,2019,['Action'],1h 46m,6.4,,580
398. End of the Century,2019,['Drama'],1h 24m,6.8,Unrated,4.2K
399. The Cave,2019,"['Documentary', 'War']",1h 47m,7.5,PG-13,3K
400. We Summon the Darkness,2019,"['Slasher Horror', 'Drama', 'Horror', 'Music', 'Thriller']",1h 31m,5.2,R,13K
401. John Fogerty: 50 Year Trip - Live at Red Rocks,2019,['Music'],1h 50m,7.0,,17
402. Bacurau,2019,"['Contemporary Western', 'Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Thriller', 'Western']",2h 11m,7.3,Not Rated,32K
403. Mickey and the Bear,2019,['Drama'],1h 28m,6.6,R,1.8K
404. Recorder: The Marion Stokes Project,2019,"['News', 'Biography', 'Documentary', 'History']",1h 27m,7.0,Unrated,605
405. The Whistlers,2019,"['Comedy', 'Crime', 'Drama', 'Thriller']",1h 37m,6.3,Not Rated,6.7K
406. Ema,2019,"['Drama', 'Music', 'Romance']",1h 47m,6.7,R,9.5K
407. Samsam,2019,"['Adventure', 'Animation', 'Family']",1h 17m,5.0,Not Rated,270
408. Making Waves: The Art of Cinematic Sound,2019,"['Documentary', 'History']",1h 34m,7.6,Unrated,2.3K
409. My Zoe,2019,['Drama'],1h 40m,6.0,R,1.5K
410. Plácido Domingo Gala,2019,[],2h,,,
411. QT8: The First Eight,2019,['Documentary'],1h 43m,7.3,TV-MA,5.3K
412. Greener Grass,2019,['Comedy'],1h 35m,6.4,Unrated,5.9K
413. About Endlessness,2019,"['Comedy', 'Drama', 'Fantasy']",1h 18m,6.8,,8.2K
414. Sympathy for the Devil,2019,['War'],1h 40m,7.5,,716
415. The Wonderland,2019,"['Anime', 'Coming-of-Age', 'Isekai', 'Adventure', 'Animation', 'Family', 'Fantasy']",1h 55m,6.2,Unrated,1.1K
416. The Vigil,2019,"['Supernatural Horror', 'Horror', 'Mystery', 'Thriller']",1h 29m,5.8,PG-13,10K
417. Clinton Road,2019,"['Horror', 'Mystery']",1h 17m,3.2,,4.3K
"418. Love, Antosha",2019,"['Biography', 'Documentary', 'Music']",1h 32m,8.1,R,1.8K
419. Lux Æterna,2019,"['Showbiz Drama', 'Drama', 'Thriller']",51m,6.2,,8K
420. Free Trip to Egypt,2019,"['Adventure', 'Comedy', 'Documentary', 'Drama']",1h 38m,8.0,Not Rated,58
